186,0,255,216,0,255,246,0,255,255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,205,255,0,235,246,0,255,216,0,255,246,0,255,255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,205,255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,
196,0,255,226,0,255,255,0,255,255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,195,255,0,225,255,0,255,226,0,255,255,0,255,255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,195,255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,
206,0,255,236,0,255,255,0,245,255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,185,255,0,215,255,0,245,236,0,255,255,0,245,255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,185,255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,101,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,
216,0,255,246,0,255,255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,205,255,0,235,246,0,255,255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,91,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,
226,0,255,255,0,255,255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,195,255,0,225,255,0,255,255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,81,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,
236,0,255,255,0,245,255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,185,255,0,215,255,0,245,255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,101,255,0,71,255,0,101,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,
246,0,255,255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,205,255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,91,255,0,61,255,0,91,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,
255,0,255,255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,195,255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,81,255,0,51,255,0,81,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,
255,0,245,255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,185,255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,101,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,101,255,0,71,255,0,41,255,0,71,255,0,101,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,
255,0,235,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,91,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,91,255,0,61,255,0,31,255,0,61,255,0,91,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,
255,0,225,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,81,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,81,255,0,51,255,0,21,255,0,51,255,0,81,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,
255,0,215,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,155,255,0,185,255,0,155,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,95,255,0,125,255,0,95,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,0,35,255,0,65,255,0,35,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,101,255,0,71,255,0,101,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,255,20,0,255,0,5,255,20,0,255,50,0,255,80,0,255,110,0,255,140,0,255,170,0,255,200,0,255,230,0,251,255,0,221,255,0,191,255,0,161,255,0,131,255,0,101,255,0,71,255,0,41,255,0,11,255,0,41,255,0,71,255,0,101,255,0,131,255,0,161,255,0,191,255,0,221,255,0,251,255,0,255,230,0,255,200,0,255,170,0,255,140,0,255,110,0,255,80,0,255,50,0,
255,0,205,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,145,255,0,175,255,0,145,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,85,255,0,115,255,0,85,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,0,25,255,0,55,255,0,25,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,91,255,0,61,255,0,91,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,255,30,0,255,0,0,255,30,0,255,60,0,255,90,0,255,120,0,255,150,0,255,180,0,255,210,0,255,240,0,241,255,0,211,255,0,181,255,0,151,255,0,121,255,0,91,255,0,61,255,0,31,255,0,2,255,0,31,255,0,61,255,0,91,255,0,121,255,0,151,255,0,181,255,0,211,255,0,241,255,0,255,240,0,255,210,0,255,180,0,255,150,0,255,120,0,255,90,0,255,60,0,
255,0,195,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,135,255,0,165,255,0,135,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,75,255,0,105,255,0,75,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,0,15,255,0,45,255,0,15,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,81,255,0,51,255,0,81,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,255,40,0,255,10,0,255,40,0,255,70,0,255,100,0,255,130,0,255,160,0,255,190,0,255,220,0,255,250,0,231,255,0,201,255,0,171,255,0,141,255,0,111,255,0,81,255,0,51,255,0,21,255,0,0,255,8,21,255,0,51,255,0,81,255,0,111,255,0,141,255,0,171,255,0,201,255,0,231,255,0,255,250,0,255,220,0,255,190,0,255,160,0,255,130,0,255,100,0,255,70,0,
